UTILITY CHARACTERISTICS,,,,,,TOTAL,,
,,,,,,Revenue,Sales,Customers
Year,Month,Utility Number,Utility Name,State,Data Status,Thousands Dollars,Megawatthours,Count
2013,10,16603,"San Luis Valley R E C, Inc",CO,Final,2004,12083,12277
2013,11,16603,"San Luis Valley R E C, Inc",CO,Final,1789,10708,12284
2013,12,16603,"San Luis Valley R E C, Inc",CO,Final,1797,11061,12288
2013,1,16604,City of San Antonio - (TX),TX,Final,132039,1616393,741455
2013,2,16604,City of San Antonio - (TX),TX,Final,131583,1435028,742306
2013,3,16604,City of San Antonio - (TX),TX,Final,118741,1328744,745191
2013,4,16604,City of San Antonio - (TX),TX,Final,120926,1363543,745435
2013,5,16604,City of San Antonio - (TX),TX,Final,138177,1555180,747374
2013,6,16604,City of San Antonio - (TX),TX,Final,176451,1982779,748376
2013,7,16604,City of San Antonio - (TX),TX,Final,198431,2109680,747746
2013,8,16604,City of San Antonio - (TX),TX,Final,212870,2322939,751149
2013,9,16604,City of San Antonio - (TX),TX,Final,196204,2281745,749903
2013,10,16604,City of San Antonio - (TX),TX,Final,149387,1711060,751028
2013,11,16604,City of San Antonio - (TX),TX,Final,133628,1532867,753394
2013,12,16604,City of San Antonio - (TX),TX,Final,137854,1578660,754881
2013,1,16609,San Diego Gas & Electric Co,CA,Final,231621,1438040,1396304
2013,2,16609,San Diego Gas & Electric Co,CA,Final,213055,1336821,1397079
2013,3,16609,San Diego Gas & Electric Co,CA,Final,197237,1250046,1397708
2013,4,16609,San Diego Gas & Electric Co,CA,Final,193136,1240643,1398458
2013,5,16609,San Diego Gas & Electric Co,CA,Final,207565,1262199,1398935
2013,6,16609,San Diego Gas & Electric Co,CA,Final,221903,1289382,1399519
2013,7,16609,San Diego Gas & Electric Co,CA,Final,259234,1483062,1400077
2013,8,16609,San Diego Gas & Electric Co,CA,Final,231260,1357211,1400733
2013,9,16609,San Diego Gas & Electric Co,CA,Final,297878,1598921,1401113
2013,10,16609,San Diego Gas & Electric Co,CA,Final,235203,1307520,1401620
2013,11,16609,San Diego Gas & Electric Co,CA,Final,205661,1238644,1402413
2013,12,16609,San Diego Gas & Electric Co,CA,Final,212562,1254607,1402982
2013,1,16612,City & County of San Francisco,CA,Final,6114,82870,1946
2013,2,16612,City & County of San Francisco,CA,Final,5883,77984,1958
2013,3,16612,City & County of San Francisco,CA,Final,6061,82390,1967
2013,4,16612,City & County of San Francisco,CA,Final,5866,79733,1967
2013,5,16612,City & County of San Francisco,CA,Final,7834,81683,1957
2013,6,16612,City & County of San Francisco,CA,Final,7854,79902,1960
2013,7,16612,City & County of San Francisco,CA,Final,8670,82734,2031
2013,8,16612,City & County of San Francisco,CA,Final,8670,82734,2031
2013,9,16612,City & County of San Francisco,CA,Final,8856,82215,2049
2013,10,16612,City & County of San Francisco,CA,Final,9151,86771,2045
2013,11,16612,City & County of San Francisco,CA,Final,5653,74193,1544
2013,12,16612,City & County of San Francisco,CA,Final,6516,81563,2061
2013,1,16868,City of Seattle - (WA),WA,Final,66633,934183,406063
2013,2,16868,City of Seattle - (WA),WA,Final,69440,947652,406208
2013,3,16868,City of Seattle - (WA),WA,Final,67624,917480,406298
2013,4,16868,City of Seattle - (WA),WA,Final,59162,806459,406853
2013,5,16868,City of Seattle - (WA),WA,Final,55860,754942,407227
2013,6,16868,City of Seattle - (WA),WA,Final,51264,695417,407426
2013,7,16868,City of Seattle - (WA),WA,Final,51751,706706,408172
2013,8,16868,City of Seattle - (WA),WA,Final,51136,707736,408709
2013,9,16868,City of Seattle - (WA),WA,Final,51952,718283,408996
2013,10,16868,City of Seattle - (WA),WA,Final,50379,692766,409266
2013,11,16868,City of Seattle - (WA),WA,Final,53047,730708,410328
2013,12,16868,City of Seattle - (WA),WA,Final,61623,844809,411115
2013,1,17008,Sharyland Utilities LP,TX,Final,14067,130538,47327
2013,2,17008,Sharyland Utilities LP,TX,Final,10737,125337,47398
2013,3,17008,Sharyland Utilities LP,TX,Final,10714,124227,47594
2013,4,17008,Sharyland Utilities LP,TX,Final,13823,126668,47996
2013,5,17008,Sharyland Utilities LP,TX,Final,14247,135914,48069
2013,6,17008,Sharyland Utilities LP,TX,Final,15921,143761,48247
2013,7,17008,Sharyland Utilities LP,TX,Final,18794,156370,48511
2013,8,17008,Sharyland Utilities LP,TX,Final,15945,171114,49072
2013,9,17008,Sharyland Utilities LP,TX,Final,15736,169674,48818
2013,10,17008,Sharyland Utilities LP,TX,Final,14860,154333,49272
2013,11,17008,Sharyland Utilities LP,TX,Final,12543,145545,49057
2013,12,17008,Sharyland Utilities LP,TX,Final,15237,144088,49059
2013,1,17066,Shenandoah Valley Elec Coop,VA,Final,20029,220408,89349
2013,2,17066,Shenandoah Valley Elec Coop,VA,Final,18861,210532,89448
2013,3,17066,Shenandoah Valley Elec Coop,VA,Final,19136,214988,89550
2013,4,17066,Shenandoah Valley Elec Coop,VA,Final,14659,166295,89594
2013,5,17066,Shenandoah Valley Elec Coop,VA,Final,14655,170386,89702
2013,6,17066,Shenandoah Valley Elec Coop,VA,Final,16154,188873,89794
2013,7,17066,Shenandoah Valley Elec Coop,VA,Final,18398,206770,89901
2013,8,17066,Shenandoah Valley Elec Coop,VA,Final,17518,196976,90359
2013,9,17066,Shenandoah Valley Elec Coop,VA,Final,15416,170853,90081
2013,10,17066,Shenandoah Valley Elec Coop,VA,Final,15273,169469,90175
2013,11,17066,Shenandoah Valley Elec Coop,VA,Final,18564,202227,90191
2013,12,17066,Shenandoah Valley Elec Coop,VA,Final,21065,221753,90144
2013,1,17166,Sierra Pacific Power Co,NV,Final,61526,712771,327336
2013,2,17166,Sierra Pacific Power Co,NV,Final,50282,607408,326872
2013,3,17166,Sierra Pacific Power Co,NV,Final,54319,630849,325971
2013,4,17166,Sierra Pacific Power Co,NV,Final,54439,624055,326591
2013,5,17166,Sierra Pacific Power Co,NV,Final,55887,664737,327115
2013,6,17166,Sierra Pacific Power Co,NV,Final,58897,699417,327564
2013,7,17166,Sierra Pacific Power Co,NV,Final,74235,805299,326180
2013,8,17166,Sierra Pacific Power Co,NV,Final,73233,742899,328655
2013,9,17166,Sierra Pacific Power Co,NV,Final,64893,678610,327952
2013,10,17166,Sierra Pacific Power Co,NV,Final,62062,634400,327028
2013,11,17166,Sierra Pacific Power Co,NV,Final,55093,627264,328496
2013,12,17166,Sierra Pacific Power Co,NV,Final,68042,723834,328043
2013,1,17252,Singing River Elec Pwr Assn,AL,Final,50,433,328
2013,1,17252,Singing River Elec Pwr Assn,MS,Final,12755,116673,70972
2013,2,17252,Singing River Elec Pwr Assn,AL,Final,43,357,388
2013,2,17252,Singing River Elec Pwr Assn,MS,Final,11758,107190,70994
2013,3,17252,Singing River Elec Pwr Assn,AL,Final,43,360,384
2013,3,17252,Singing River Elec Pwr Assn,MS,Final,11579,105599,71103
2013,4,17252,Singing River Elec Pwr Assn,AL,Final,39,321,385
2013,4,17252,Singing River Elec Pwr Assn,MS,Final,10823,98328,71173
2013,5,17252,Singing River Elec Pwr Assn,AL,Final,45,368,388
2013,5,17252,Singing River Elec Pwr Assn,MS,Final,10384,94045,71306
2013,6,17252,Singing River Elec Pwr Assn,AL,Final,53,450,389
2013,6,17252,Singing River Elec Pwr Assn,MS,Final,13037,121954,71325
2013,7,17252,Singing River Elec Pwr Assn,AL,Final,52,451,386
2013,7,17252,Singing River Elec Pwr Assn,MS,Final,14125,133148,71443
2013,8,17252,Singing River Elec Pwr Assn,AL,Final,50,436,353
2013,8,17252,Singing River Elec Pwr Assn,MS,Final,14579,137559,71448
2013,9,17252,Singing River Elec Pwr Assn,AL,Final,49,440,370
2013,9,17252,Singing River Elec Pwr Assn,MS,Final,14240,134215,71417
2013,10,17252,Singing River Elec Pwr Assn,AL,Final,44,378,373
2013,10,17252,Singing River Elec Pwr Assn,MS,Final,12930,120870,71444
2013,11,17252,Singing River Elec Pwr Assn,AL,Final,38,305,371
2013,11,17252,Singing River Elec Pwr Assn,MS,Final,10607,94196,71386
2013,12,17252,Singing River Elec Pwr Assn,AL,Final,49,424,371
2013,12,17252,Singing River Elec Pwr Assn,MS,Final,12013,108729,71374
2013,1,17267,Sioux Valley SW Elec Coop,MN,Final,971,10834,2979
2013,1,17267,Sioux Valley SW Elec Coop,SD,Final,4795,55636,19165
2013,2,17267,Sioux Valley SW Elec Coop,MN,Final,974,10878,2972
2013,2,17267,Sioux Valley SW Elec Coop,SD,Final,4928,57232,19168
2013,3,17267,Sioux Valley SW Elec Coop,MN,Final,902,9416,2976
2013,3,17267,Sioux Valley SW Elec Coop,SD,Final,4699,50364,19187
2013,4,17267,Sioux Valley SW Elec Coop,MN,Final,822,8711,2972
2013,4,17267,Sioux Valley SW Elec Coop,SD,Final,4384,49513,19222
2013,5,17267,Sioux Valley SW Elec Coop,MN,Final,780,7412,2971
2013,5,17267,Sioux Valley SW Elec Coop,SD,Final,4242,44164,19325
2013,6,17267,Sioux Valley SW Elec Coop,MN,Final,771,7283,2977
2013,6,17267,Sioux Valley SW Elec Coop,SD,Final,4052,41989,19334
2013,7,17267,Sioux Valley SW Elec Coop,MN,Final,850,8282,2976
2013,7,17267,Sioux Valley SW Elec Coop,SD,Final,4587,48344,19374
2013,8,17267,Sioux Valley SW Elec Coop,MN,Final,825,8001,2968
2013,8,17267,Sioux Valley SW Elec Coop,SD,Final,4712,49761,19435
2013,9,17267,Sioux Valley SW Elec Coop,MN,Final,867,8483,2969
2013,9,17267,Sioux Valley SW Elec Coop,SD,Final,4842,50725,19381
2013,10,17267,Sioux Valley SW Elec Coop,MN,Final,904,8686,2974
2013,10,17267,Sioux Valley SW Elec Coop,SD,Final,4446,45147,19460
2013,11,17267,Sioux Valley SW Elec Coop,MN,Final,1178,12214,2974
2013,11,17267,Sioux Valley SW Elec Coop,SD,Final,4704,50696,19462
2013,12,17267,Sioux Valley SW Elec Coop,MN,Final,1227,11683,2980
2013,12,17267,Sioux Valley SW Elec Coop,SD,Final,5723,56419,19426
2013,1,17470,PUD 1 of Snohomish County,WA,Final,57836,700334,326510
2013,2,17470,PUD 1 of Snohomish County,WA,Final,55392,674223,326708
2013,3,17470,PUD 1 of Snohomish County,WA,Final,50095,608171,326950
2013,4,17470,PUD 1 of Snohomish County,WA,Final,50087,617082,326849
2013,5,17470,PUD 1 of Snohomish County,WA,Final,38841,491661,327020
2013,6,17470,PUD 1 of Snohomish County,WA,Final,36421,464799,327221
2013,7,17470,PUD 1 of Snohomish County,WA,Final,35132,452939,327399
2013,8,17470,PUD 1 of Snohomish County,WA,Final,36788,469654,327745
2013,9,17470,PUD 1 of Snohomish County,WA,Final,31801,410311,328464
2013,10,17470,PUD 1 of Snohomish County,WA,Final,42020,518216,329118
2013,11,17470,PUD 1 of Snohomish County,WA,Final,39348,460624,329932
2013,12,17470,PUD 1 of Snohomish County,WA,Final,58533,671395,330527
2013,1,17539,South Carolina Electric&Gas Company,SC,Final,195394,1690244,671095
2013,2,17539,South Carolina Electric&Gas Company,SC,Final,182528,1651843,672190
2013,3,17539,South Carolina Electric&Gas Company,SC,Final,181672,1725902,673161
2013,4,17539,South Carolina Electric&Gas Company,SC,Final,162442,1533886,964209
2013,5,17539,South Carolina Electric&Gas Company,SC,Final,192745,1714513,676011
2013,6,17539,South Carolina Electric&Gas Company,SC,Final,233230,1977777,675079
2013,7,17539,South Carolina Electric&Gas Company,SC,Final,244739,2090225,678070
2013,8,17539,South Carolina Electric&Gas Company,SC,Final,231798,2086078,679029
2013,9,17539,South Carolina Electric&Gas Company,SC,Final,205967,1864839,677461
2013,10,17539,South Carolina Electric&Gas Company,SC,Final,169794,1659805,678724
2013,11,17539,South Carolina Electric&Gas Company,SC,Final,186042,1648204,677526
2013,12,17539,South Carolina Electric&Gas Company,SC,Final,190200,1727774,678333
2013,1,17543,South Carolina Public Service Authority,SC,Final,60338,947210,166844
2013,2,17543,South Carolina Public Service Authority,SC,Final,55355,842607,167085
2013,3,17543,South Carolina Public Service Authority,SC,Final,60624,949638,167029
2013,4,17543,South Carolina Public Service Authority,SC,Final,53822,873465,167513
2013,5,17543,South Carolina Public Service Authority,SC,Final,52966,847605,167895
2013,6,17543,South Carolina Public Service Authority,SC,Final,68386,974041,167835
2013,7,17543,South Carolina Public Service Authority,SC,Final,76299,1079156,168179
2013,8,17543,South Carolina Public Service Authority,SC,Final,76695,1086946,168182
2013,9,17543,South Carolina Public Service Authority,SC,Final,65581,967960,168510
2013,10,17543,South Carolina Public Service Authority,SC,Final,54828,904470,168569
2013,11,17543,South Carolina Public Service Authority,SC,Final,52380,838812,168571
2013,12,17543,South Carolina Public Service Authority,SC,Final,59984,798796,168841
2013,1,17564,South Kentucky Rural E C C,KY,Final,12770,126495,65977
2013,1,17564,South Kentucky Rural E C C,TN,Final,31,252,186
2013,2,17564,South Kentucky Rural E C C,KY,Final,13143,132595,66013
2013,2,17564,South Kentucky Rural E C C,TN,Final,31,256,187
2013,3,17564,South Kentucky Rural E C C,KY,Final,11782,116579,66329
2013,3,17564,South Kentucky Rural E C C,TN,Final,26,219,185
2013,4,17564,South Kentucky Rural E C C,KY,Final,11002,108100,66069
2013,4,17564,South Kentucky Rural E C C,TN,Final,26,217,188
2013,5,17564,South Kentucky Rural E C C,KY,Final,8770,80027,66139
2013,5,17564,South Kentucky Rural E C C,TN,Final,22,176,191
2013,6,17564,South Kentucky Rural E C C,KY,Final,9572,87506,65876
2013,6,17564,South Kentucky Rural E C C,TN,Final,22,173,195
2013,7,17564,South Kentucky Rural E C C,KY,Final,9985,96856,65998
2013,7,17564,South Kentucky Rural E C C,TN,Final,29,240,194
2013,8,17564,South Kentucky Rural E C C,KY,Final,10702,100038,66302
2013,8,17564,South Kentucky Rural E C C,TN,Final,29,237,190
2013,9,17564,South Kentucky Rural E C C,KY,Final,10052,100633,65946
2013,9,17564,South Kentucky Rural E C C,TN,Final,26,237,190
2013,10,17564,South Kentucky Rural E C C,KY,Final,8319,81617,66048
2013,10,17564,South Kentucky Rural E C C,TN,Final,22,184,191
2013,11,17564,South Kentucky Rural E C C,KY,Final,9770,94007,66268
2013,11,17564,South Kentucky Rural E C C,TN,Final,21,187,191
2013,12,17564,South Kentucky Rural E C C,KY,Final,12458,119309,66021
2013,12,17564,South Kentucky Rural E C C,TN,Final,24,211,190
2013,1,17609,Southern California Edison Co,CA,Final,812563,6259743,4922532
2013,2,17609,Southern California Edison Co,CA,Final,701123,5232261,4924563
2013,3,17609,Southern California Edison Co,CA,Final,738998,5617531,4926058
2013,4,17609,Southern California Edison Co,CA,Final,774426,5568305,4930685
2013,5,17609,Southern California Edison Co,CA,Final,879259,5998167,4934246
2013,6,17609,Southern California Edison Co,CA,Final,1176832,6048244,4933856
2013,7,17609,Southern California Edison Co,CA,Final,709087,4216239,4936819
2013,8,17609,Southern California Edison Co,CA,Final,1180246,6522715,4937404
2013,9,17609,Southern California Edison Co,CA,Final,1249932,7339304,4941688
2013,10,17609,Southern California Edison Co,CA,Final,510439,4068442,4943596
2013,11,17609,Southern California Edison Co,CA,Final,760211,5173818,4944490
2013,12,17609,Southern California Edison Co,CA,Final,771013,5950677,4947870
2013,1,17612,Bear Valley Electric Service,CA,Final,4069,16978,23394
2013,2,17612,Bear Valley Electric Service,CA,Final,3501,13032,23443
2013,3,17612,Bear Valley Electric Service,CA,Final,3115,10471,23445
2013,4,17612,Bear Valley Electric Service,CA,Final,2786,9208,23426
2013,5,17612,Bear Valley Electric Service,CA,Final,2694,9015,23475
2013,6,17612,Bear Valley Electric Service,CA,Final,2750,9538,23501
2013,7,17612,Bear Valley Electric Service,CA,Final,2831,9778,23524
2013,8,17612,Bear Valley Electric Service,CA,Final,2954,10444,23563
2013,9,17612,Bear Valley Electric Service,CA,Final,2831,10085,23565
2013,10,17612,Bear Valley Electric Service,CA,Final,2667,8717,23553
2013,11,17612,Bear Valley Electric Service,CA,Final,2903,9986,23570
2013,12,17612,Bear Valley Electric Service,CA,Final,3629,15994,23611
2013,1,17633,Southern Indiana Gas & Elec Co,IN,Final,47210,470286,146637
2013,2,17633,Southern Indiana Gas & Elec Co,IN,Final,42238,417567,146735
2013,3,17633,Southern Indiana Gas & Elec Co,IN,Final,45153,448576,146793
2013,4,17633,Southern Indiana Gas & Elec Co,IN,Final,41044,402262,146718
2013,5,17633,Southern Indiana Gas & Elec Co,IN,Final,44957,445952,146678
2013,6,17633,Southern Indiana Gas & Elec Co,IN,Final,50621,485749,146656
2013,7,17633,Southern Indiana Gas & Elec Co,IN,Final,54022,510815,146626
2013,8,17633,Southern Indiana Gas & Elec Co,IN,Final,55686,528559,146661
2013,9,17633,Southern Indiana Gas & Elec Co,IN,Final,48990,464791,146686
2013,10,17633,Southern Indiana Gas & Elec Co,IN,Final,44274,427491,146693
2013,11,17633,Southern Indiana Gas & Elec Co,IN,Final,42728,410630,146914
2013,12,17633,Southern Indiana Gas & Elec Co,IN,Final,49736,466432,147198
2013,1,17642,Southern Public Power District,NE,Final,4954,69158,26407
2013,2,17642,Southern Public Power District,NE,Final,4910,66196,26542
2013,3,17642,Southern Public Power District,NE,Final,13833,59226,26500
2013,4,17642,Southern Public Power District,NE,Final,4474,63748,26450
2013,5,17642,Southern Public Power District,NE,Final,4116,56407,26430
2013,6,17642,Southern Public Power District,NE,Final,6089,75323,26383
2013,7,17642,Southern Public Power District,NE,Final,16988,166681,26392
2013,8,17642,Southern Public Power District,NE,Final,11664,122726,26406
2013,9,17642,Southern Public Power District,NE,Final,6700,85768,26377
2013,10,17642,Southern Public Power District,NE,Final,4656,61556,26400
2013,11,17642,Southern Public Power District,NE,Final,5193,70081,26558
2013,12,17642,Southern Public Power District,NE,Final,5914,80165,26539
2013,1,17647,Southern Pine Elec Power Assn,MS,Final,19684,189581,65509
2013,2,17647,Southern Pine Elec Power Assn,MS,Final,16604,157194,65455
2013,3,17647,Southern Pine Elec Power Assn,MS,Final,16475,160241,65584
2013,4,17647,Southern Pine Elec Power Assn,MS,Final,16495,158463,65585
2013,5,17647,Southern Pine Elec Power Assn,MS,Final,16119,156453,65737
2013,6,17647,Southern Pine Elec Power Assn,MS,Final,18141,180714,65688
2013,7,17647,Southern Pine Elec Power Assn,MS,Final,19334,192592,65836
2013,8,17647,Southern Pine Elec Power Assn,MS,Final,19810,199155,65826
2013,9,17647,Southern Pine Elec Power Assn,MS,Final,18633,186915,65904
2013,10,17647,Southern Pine Elec Power Assn,MS,Final,16729,166992,65875
2013,11,17647,Southern Pine Elec Power Assn,MS,Final,15050,148574,65852
2013,12,17647,Southern Pine Elec Power Assn,MS,Final,18352,179208,65813
2013,1,17694,Southwest Tennessee E M C,TN,Final,9170,83569,49196
2013,2,17694,Southwest Tennessee E M C,TN,Final,7772,72389,49165
2013,3,17694,Southwest Tennessee E M C,TN,Final,7511,69672,49123
2013,4,17694,Southwest Tennessee E M C,TN,Final,7351,67729,49198
2013,5,17694,Southwest Tennessee E M C,TN,Final,6793,61510,49258
2013,6,17694,Southwest Tennessee E M C,TN,Final,9127,80796,49228
2013,7,17694,Southwest Tennessee E M C,TN,Final,10499,96124,49370
2013,8,17694,Southwest Tennessee E M C,TN,Final,10327,94465,49470
2013,9,17694,Southwest Tennessee E M C,TN,Final,10192,95416,49394
2013,10,17694,Southwest Tennessee E M C,TN,Final,7482,69843,49409
2013,11,17694,Southwest Tennessee E M C,TN,Final,7300,66537,49371
2013,12,17694,Southwest Tennessee E M C,TN,Final,8755,81009,49362
2013,1,17698,Southwestern Electric Power Co,AR,Final,20630,312060,114585
2013,1,17698,Southwestern Electric Power Co,LA,Final,47661,539126,227899
2013,1,17698,Southwestern Electric Power Co,TX,Final,38364,636497,182206
2013,2,17698,Southwestern Electric Power Co,AR,Final,18962,278079,114618
2013,2,17698,Southwestern Electric Power Co,LA,Final,39676,415335,227954
2013,2,17698,Southwestern Electric Power Co,TX,Final,32247,495093,182035
2013,3,17698,Southwestern Electric Power Co,AR,Final,19025,314433,114798
